symbol,name,market,key_level_type,key_level,breakout_date,entry_date,exit_date,entry_price,exit_price,ret_pct,exit_reason,entry_year
000750,国海证券,0,MA60,5.051833,2019-08-19,2019-08-29,2019-08-30,5.03,4.950797,-1.5746,止损,2019
000756,新华制药,0,MA60,7.283,2019-07-19,2019-08-29,2019-08-30,7.21,7.13734,-1.0078,止损,2019
000823,超声电子,0,High60,11.05,2019-08-19,2019-08-29,2019-09-02,11.1,10.829,-2.4414,止损,2019
002055,ST得润,0,MA60,10.593667,2019-08-22,2019-08-29,2019-08-30,10.62,10.381793,-2.243,止损,2019
002057,中钢天源,0,MA120,10.762833,2019-08-07,2019-08-29,2019-08-29,10.56,10.547577,-0.1176,止损,2019
002137,实益达,0,MA60,6.588,2019-08-22,2019-08-29,2019-08-30,6.65,6.45624,-2.9137,止损,2019
002161,远 望 谷,0,MA60,7.29,2019-08-19,2019-08-29,2019-08-30,7.33,7.1442,-2.5348,止损,2019
000546,金圆股份,0,MA60,9.3995,2019-08-19,2019-08-30,2019-09-02,9.51,9.21151,-3.1387,止损,2019
000650,仁和药业,0,MA60,7.354833,2019-08-20,2019-08-30,2019-08-30,7.48,7.207737,-3.6399,止损,2019
002045,国光电器,0,High60,6.1,2019-08-21,2019-08-30,2019-09-20,6.28,7.0,11.465,时间止盈,2019
002132,恒星科技,0,MA60,2.953167,2019-08-21,2019-08-30,2019-09-20,3.05,3.1,1.6393,时间止盈,2019
002211,ST宏达,0,MA120,6.1275,2019-08-23,2019-08-30,2019-08-30,6.24,6.00495,-3.7668,止损,2019
002241,歌尔股份,0,High60,13.55,2019-08-21,2019-08-30,2019-08-30,13.96,13.279,-4.8782,止损,2019
000933,神火股份,0,MA60,4.135333,2019-08-21,2019-09-02,2019-09-23,4.24,4.55,7.3113,时间止盈,2019
002105,信隆健康,0,MA60,4.582,2019-08-20,2019-09-02,2019-09-18,4.62,5.3592,16.0,止盈,2019
000536,华映科技,0,MA60,2.854667,2019-07-10,2019-09-03,2019-09-11,2.89,3.3524,16.0,止盈,2019
000705,浙江震元,0,MA60,6.4835,2019-08-27,2019-09-03,2019-09-23,6.65,6.35383,-4.4537,止损,2019
000972,*ST中基,0,MA60,2.566667,2019-08-22,2019-09-03,2019-09-24,2.62,2.67,1.9084,时间止盈,2019
002107,沃华医药,0,MA60,8.205667,2019-08-27,2019-09-03,2019-09-19,8.32,8.041553,-3.3467,止损,2019
002218,拓日新能,0,MA60,3.103667,2019-08-27,2019-09-03,2019-09-24,3.12,3.11,-0.3205,时间止盈,2019
000411,英特集团,0,MA120,13.030083,2019-08-28,2019-09-04,2019-09-25,13.33,13.3,-0.2251,时间止盈,2019
000919,金陵药业,0,MA60,7.651167,2019-08-26,2019-09-04,2019-09-17,7.67,7.498143,-2.2406,止损,2019
002036,联创电子,0,MA120,11.287,2019-06-20,2019-09-04,2019-09-09,11.4,13.224,16.0,止盈,2019
000529,广弘控股,0,MA120,6.53425,2019-08-27,2019-09-05,2019-09-17,6.71,6.403565,-4.5668,止损,2019
002019,亿帆医药,0,MA120,12.699167,2019-08-29,2019-09-05,2019-09-26,13.15,12.84,-2.3574,时间止盈,2019
000403,派林生物,0,High60,30.98,2019-08-27,2019-09-06,2019-09-17,32.14,30.3604,-5.537,止损,2019
002239,奥特佳,0,MA60,1.825333,2019-08-30,2019-09-06,2019-09-23,1.85,1.788827,-3.3067,止损,2019
000338,潍柴动力,0,MA60,12.0705,2019-07-19,2019-09-09,2019-09-17,12.32,11.82909,-3.9847,止损,2019
000551,创元科技,0,MA120,6.827333,2019-07-01,2019-09-09,2019-09-17,6.81,6.690787,-1.7506,止损,2019
000563,陕国投Ａ,0,MA60,4.370333,2019-07-30,2019-09-09,2019-09-23,4.55,4.282927,-5.8697,止损,2019
000678,襄阳轴承,0,MA60,7.061333,2019-09-02,2019-09-09,2019-09-17,7.37,6.920107,-6.1044,止损,2019
000785,居然智家,0,MA60,9.91,2019-08-30,2019-09-09,2019-09-30,10.17,9.7118,-4.5054,止损,2019
000885,城发环境,0,High60,11.28,2019-06-27,2019-09-09,2019-09-09,11.4,11.0544,-3.0316,止损,2019
002079,苏州固锝,0,MA60,7.273667,2019-07-25,2019-09-09,2019-09-30,7.53,7.27,-3.4529,时间止盈,2019
002080,中材科技,0,High60,10.71,2019-09-02,2019-09-09,2019-09-18,10.75,10.4958,-2.3647,止损,2019
002128,电投能源,0,MA60,8.372667,2019-09-02,2019-09-09,2019-09-30,8.63,8.205213,-4.9222,止损,2019
002181,粤 传 媒,0,MA60,4.504667,2019-09-02,2019-09-09,2019-09-23,4.65,4.414573,-5.0629,止损,2019
002203,海亮股份,0,MA120,10.207167,2019-08-30,2019-09-09,2019-09-25,10.52,10.003023,-4.9142,止损,2019
002204,大连重工,0,MA60,3.575,2019-09-02,2019-09-09,2019-09-17,3.6,3.5035,-2.6806,止损,2019
002249,大洋电机,0,MA60,4.139,2019-09-02,2019-09-09,2019-09-26,4.22,4.05622,-3.881,止损,2019
002250,联化科技,0,High60,13.39,2019-09-02,2019-09-09,2019-09-10,13.75,13.1222,-4.5658,止损,2019
002255,海陆重工,0,MA60,4.1815,2019-09-02,2019-09-09,2019-09-17,4.24,4.09787,-3.3521,止损,2019
002271,东方雨虹,0,MA120,21.0175,2019-08-16,2019-09-09,2019-09-30,21.8,21.02,-3.578,时间止盈,2019
000557,西部创业,0,MA60,3.551333,2019-09-04,2019-09-11,2019-09-23,3.57,3.480307,-2.5124,止损,2019
000568,泸州老窖,0,High60,90.97,2019-08-29,2019-09-11,2019-09-11,92.69,89.1506,-3.8185,止损,2019
000668,*ST荣控,0,MA60,15.331,2019-09-04,2019-09-11,2019-10-09,15.71,15.6,-0.7002,时间止盈,2019
000912,泸天化,0,MA60,5.477833,2019-07-12,2019-09-11,2019-09-17,5.5,5.368277,-2.395,止损,2019
002032,苏 泊 尔,0,MA60,71.191,2019-08-30,2019-09-11,2019-09-12,71.65,69.76718,-2.6278,止损,2019
002042,华孚时尚,0,High60,7.58,2019-09-03,2019-09-11,2019-09-11,7.46,7.4284,-0.4236,止损,2019
002241,歌尔股份,0,High60,14.45,2019-09-03,2019-09-11,2019-09-11,14.6,14.161,-3.0068,止损,2019
000400,许继电气,0,MA60,8.668833,2019-09-04,2019-09-12,2019-09-30,8.89,8.495457,-4.4381,止损,2019
000608,*ST阳光,0,MA60,5.615333,2019-07-24,2019-09-12,2019-09-17,5.75,5.503027,-4.2952,止损,2019
000921,海信家电,0,MA60,11.817667,2019-08-27,2019-09-12,2019-09-17,11.91,11.581313,-2.7598,止损,2019
002082,万邦德,0,MA120,9.463,2019-07-11,2019-09-12,2019-09-27,9.75,9.27374,-4.8847,止损,2019
002083,孚日股份,0,MA120,5.774167,2019-08-28,2019-09-12,2019-09-12,5.79,5.658683,-2.268,止损,2019
002120,韵达股份,0,MA120,35.636417,2019-08-23,2019-09-12,2019-09-23,36.0,34.923688,-2.9898,止损,2019
002179,中航光电,0,High60,40.65,2019-08-26,2019-09-12,2019-09-26,41.99,39.837,-5.1274,止损,2019
002207,准油股份,0,MA120,6.429167,2019-09-05,2019-09-12,2019-10-09,6.47,6.300583,-2.6185,止损,2019
000623,吉林敖东,0,MA60,16.198167,2019-09-05,2019-09-16,2019-09-23,16.78,15.874203,-5.3981,止损,2019
000710,贝瑞基因,0,MA60,33.747333,2019-09-04,2019-09-16,2019-09-17,34.45,33.072387,-3.9989,止损,2019
002001,新 和 成,0,High60,22.07,2019-08-27,2019-09-16,2019-09-23,22.57,21.6286,-4.171,止损,2019
002266,浙富控股,0,MA60,4.619333,2019-08-15,2019-09-16,2019-09-18,4.76,4.526947,-4.8961,止损,2019
000537,绿发电力,0,MA60,6.635167,2019-09-05,2019-09-17,2019-09-26,6.83,6.502463,-4.7956,止损,2019
000722,湖南发展,0,MA60,7.0525,2019-09-09,2019-09-17,2019-09-23,7.21,6.91145,-4.1408,止损,2019
000739,普洛药业,0,High60,11.85,2019-09-09,2019-09-17,2019-09-26,12.1,11.613,-4.0248,止损,2019
000798,中水渔业,0,MA60,5.938833,2019-09-05,2019-09-17,2019-09-25,6.05,5.820057,-3.8007,止损,2019
000978,桂林旅游,0,MA60,5.491167,2019-09-04,2019-09-17,2019-09-26,5.57,5.381343,-3.387,止损,2019
000586,汇源通信,0,MA60,12.601,2019-09-06,2019-09-18,2019-09-26,12.86,12.34898,-3.9737,止损,2019
000597,东北制药,0,MA120,11.993417,2019-09-10,2019-09-18,2019-09-23,12.3,11.753548,-4.4427,止损,2019
000617,中油资本,0,MA120,12.576333,2019-09-03,2019-09-18,2019-09-23,12.86,12.324807,-4.1617,止损,2019
000637,茂化实华,0,MA60,4.573667,2019-09-06,2019-09-18,2019-09-26,4.63,4.482193,-3.1924,止损,2019
000796,凯撒旅业,0,MA60,6.668667,2019-09-03,2019-09-18,2019-09-18,6.66,6.535293,-1.8725,止损,2019
000821,ST京机,0,MA60,7.461833,2019-09-09,2019-09-18,2019-09-25,7.7,7.312597,-5.0312,止损,2019
002011,盾安环境,0,MA120,5.026167,2019-09-09,2019-09-18,2019-09-26,5.01,4.925643,-1.6838,止损,2019
002015,协鑫能科,0,MA60,5.638,2019-09-09,2019-09-18,2019-10-15,5.69,6.23,9.4903,时间止盈,2019
002030,达安基因,0,MA60,10.562167,2019-09-04,2019-09-18,2019-09-26,10.74,10.350923,-3.6227,止损,2019
002048,宁波华翔,0,High60,14.23,2019-09-09,2019-09-18,2019-10-15,14.53,15.54,6.9511,时间止盈,2019
002123,梦网科技,0,High60,17.28,2019-09-10,2019-09-18,2019-09-26,17.63,16.9344,-3.9455,止损,2019
002148,北纬科技,0,MA60,5.816833,2019-09-09,2019-09-18,2019-09-26,5.83,5.700497,-2.2213,止损,2019
002151,北斗星通,0,MA60,22.837833,2019-09-06,2019-09-18,2019-09-26,23.47,22.381077,-4.6396,止损,2019
002270,华明装备,0,MA60,5.465167,2019-09-10,2019-09-18,2019-09-30,5.62,5.355863,-4.6999,止损,2019
000166,申万宏源,0,MA60,4.874667,2019-09-05,2019-09-19,2019-10-08,4.92,4.777173,-2.903,止损,2019
000408,藏格矿业,0,MA60,8.993333,2019-09-11,2019-09-19,2019-09-25,9.26,8.813467,-4.8222,止损,2019
000425,徐工机械,0,MA60,4.510333,2019-07-15,2019-09-19,2019-09-30,4.6,4.420127,-3.9103,止损,2019
000530,冰山冷热,0,MA60,4.3405,2019-09-09,2019-09-19,2019-09-23,4.33,4.25369,-1.7624,止损,2019
000532,华金资本,0,MA60,9.967333,2019-09-05,2019-09-19,2019-09-25,10.08,9.767987,-3.0954,止损,2019
000566,海南海药,0,High60,6.64,2019-09-10,2019-09-19,2019-09-25,6.88,6.5072,-5.4186,止损,2019
000598,兴蓉环境,0,MA60,4.598333,2019-09-02,2019-09-19,2019-10-16,4.68,4.94,5.5556,时间止盈,2019
000609,ST中迪,0,MA60,4.973333,2019-09-05,2019-09-19,2019-09-25,4.95,4.873867,-1.538,止损,2019
000632,三木集团,0,High60,5.96,2019-08-14,2019-09-19,2019-09-19,5.94,5.8408,-1.67,止损,2019
000701,厦门信达,0,MA60,5.946833,2019-09-09,2019-09-19,2019-09-26,5.98,6.9368,16.0,止盈,2019
000712,锦龙股份,0,MA60,12.6075,2019-09-09,2019-09-19,2019-10-08,12.93,12.35535,-4.4443,止损,2019
000715,中兴商业,0,High60,11.17,2019-09-06,2019-09-19,2019-09-19,11.08,10.9466,-1.204,止损,2019
000728,国元证券,0,MA60,8.955667,2019-09-09,2019-09-19,2019-09-23,8.93,8.776553,-1.7183,止损,2019
000738,航发控制,0,MA120,14.427833,2019-08-30,2019-09-19,2019-09-25,14.65,14.139277,-3.4862,止损,2019
000750,国海证券,0,MA60,5.089667,2019-09-05,2019-09-19,2019-09-26,5.19,4.987873,-3.8945,止损,2019
000777,中核科技,0,MA60,13.281167,2019-09-03,2019-09-19,2019-09-23,13.25,13.015543,-1.7695,止损,2019
000789,万年青,0,MA60,9.448167,2019-09-03,2019-09-19,2019-10-16,9.79,10.2,4.1879,时间止盈,2019
000837,秦川机床,0,MA60,4.313,2019-09-06,2019-09-19,2019-09-26,4.35,4.22674,-2.8336,止损,2019
000862,银星能源,0,MA60,5.9405,2019-09-10,2019-09-19,2019-09-26,6.03,5.82169,-3.4546,止损,2019
000889,中嘉博创,0,MA60,9.839333,2019-09-09,2019-09-19,2019-09-23,9.78,9.642547,-1.4055,止损,2019
000906,浙商中拓,0,MA60,6.223,2019-09-11,2019-09-19,2019-09-23,6.25,6.09854,-2.4234,止损,2019
000935,四川双马,0,MA60,14.577667,2019-09-11,2019-09-19,2019-09-19,14.33,14.286113,-0.3063,止损,2019
000948,南天信息,0,MA60,11.284667,2019-07-05,2019-09-19,2019-09-23,11.48,11.058973,-3.6675,止损,2019
000960,锡业股份,0,MA60,10.666833,2019-09-04,2019-09-19,2019-09-25,10.75,10.453497,-2.7582,止损,2019
000973,佛塑科技,0,MA60,4.049,2019-09-09,2019-09-19,2019-09-26,4.07,3.96802,-2.5057,止损,2019
000983,山西焦煤,0,MA60,6.057167,2019-09-11,2019-09-19,2019-09-23,6.11,5.936023,-2.8474,止损,2019
000985,大庆华科,0,MA60,14.273333,2019-09-04,2019-09-19,2019-09-26,14.45,13.987867,-3.1982,止损,2019
000987,越秀资本,0,MA60,9.152167,2019-09-02,2019-09-19,2019-09-26,9.33,8.969123,-3.8679,止损,2019
000989,九芝堂,0,MA60,8.579,2019-09-02,2019-09-19,2019-09-25,8.59,8.40742,-2.1255,止损,2019
000993,闽东电力,0,MA60,7.826833,2019-09-04,2019-09-19,2019-09-25,7.87,7.670297,-2.5375,止损,2019
001896,豫能控股,0,MA60,3.541833,2019-09-11,2019-09-19,2019-09-25,3.58,3.470997,-3.0448,止损,2019
002022,科华生物,0,MA60,9.768833,2019-09-06,2019-09-19,2019-09-26,9.9,9.573457,-3.2984,止损,2019
002031,巨轮智能,0,MA60,1.9985,2019-09-09,2019-09-19,2019-09-26,2.03,1.95853,-3.5207,止损,2019
002033,丽江股份,0,MA60,5.893167,2019-09-04,2019-09-19,2019-09-27,5.94,5.775303,-2.7727,止损,2019
002046,国机精工,0,MA60,7.837167,2019-09-05,2019-09-19,2019-09-25,7.9,7.680423,-2.7795,止损,2019
002057,中钢天源,0,MA60,11.232833,2019-09-11,2019-09-19,2019-09-23,11.5,11.008177,-4.2767,止损,2019
002060,广东建工,0,MA60,3.054167,2019-09-09,2019-09-19,2019-10-16,3.05,3.15,3.2787,时间止盈,2019
002085,万丰奥威,0,MA60,7.083,2019-09-06,2019-09-19,2019-10-16,7.12,7.0,-1.6854,时间止盈,2019
002097,山河智能,0,MA60,6.010167,2019-09-09,2019-09-19,2019-09-26,5.99,5.889963,-1.6701,止损,2019
002114,罗平锌电,0,MA60,8.247667,2019-09-06,2019-09-19,2019-09-25,8.46,8.082713,-4.4597,止损,2019
002126,银轮股份,0,MA60,7.238833,2019-09-06,2019-09-19,2019-10-09,7.37,7.094057,-3.7441,止损,2019
002133,广宇集团,0,MA60,3.276333,2019-09-04,2019-09-19,2019-10-16,3.38,3.43,1.4793,时间止盈,2019
002140,东华科技,0,MA60,7.9075,2019-09-11,2019-09-19,2019-09-19,7.89,7.74935,-1.7826,止损,2019
002145,钛能化学,0,MA60,4.0605,2019-09-05,2019-09-19,2019-10-09,4.1,3.97929,-2.9441,止损,2019
002162,悦心健康,0,MA60,3.350667,2019-09-10,2019-09-19,2019-09-25,3.41,3.283653,-3.7052,止损,2019
002164,宁波东力,0,MA60,4.1875,2019-09-03,2019-09-19,2019-09-23,4.27,4.10375,-3.8934,止损,2019
002165,红 宝 丽,0,MA60,4.846667,2019-09-09,2019-09-19,2019-09-19,4.83,4.749733,-1.6618,止损,2019
002169,智光电气,0,High60,6.43,2019-09-09,2019-09-19,2019-09-24,6.62,7.6792,16.0,止盈,2019
002209,达 意 隆,0,MA60,6.822667,2019-09-05,2019-09-19,2019-10-09,6.91,6.686213,-3.2386,止损,2019
002229,鸿博股份,0,MA60,6.993833,2019-09-10,2019-09-19,2019-09-19,6.96,6.853957,-1.5236,止损,2019
002231,*ST奥维,0,MA60,7.4575,2019-09-09,2019-09-19,2019-09-26,7.59,7.30835,-3.7108,止损,2019
002254,泰和新材,0,MA60,10.500667,2019-08-28,2019-09-19,2019-09-26,10.59,10.290653,-2.8267,止损,2019
002277,友阿股份,0,MA60,3.288333,2019-09-10,2019-09-19,2019-09-23,3.26,3.222567,-1.1483,止损,2019
002282,博深股份,0,MA60,9.056667,2019-09-09,2019-09-19,2019-09-25,9.18,8.875533,-3.3166,止损,2019
002283,天润工业,0,MA60,3.799167,2019-09-06,2019-09-19,2019-09-26,3.79,3.723183,-1.763,止损,2019
000155,川能动力,0,MA60,4.062833,2019-09-11,2019-09-20,2019-09-26,4.2,3.981577,-5.2006,止损,2019
000558,天府文旅,0,MA60,3.517667,2019-08-27,2019-09-20,2019-09-27,3.61,3.447313,-4.5066,止损,2019
000677,恒天海龙,0,MA60,3.2225,2019-09-10,2019-09-20,2019-09-23,3.2,3.15805,-1.3109,止损,2019
000695,滨海能源,0,MA60,8.929833,2019-07-26,2019-09-20,2019-09-20,8.8,8.751237,-0.5541,止损,2019
000925,众合科技,0,MA60,6.823167,2019-09-12,2019-09-20,2019-09-26,7.3,6.686703,-8.4013,止损,2019
002073,软控股份,0,MA60,6.141333,2019-09-04,2019-09-20,2019-09-24,6.21,6.018507,-3.0836,止损,2019
002096,易普力,0,MA60,5.936167,2019-09-05,2019-09-20,2019-09-23,6.07,5.817443,-4.1607,止损,2019
002235,安妮股份,0,MA60,7.8425,2019-09-05,2019-09-20,2019-09-30,8.0,7.68565,-3.9294,止损,2019
000607,华媒控股,0,MA60,4.762167,2019-09-09,2019-09-23,2019-10-08,4.86,4.666923,-3.9728,止损,2019
000681,视觉中国,0,High60,21.35,2019-08-09,2019-09-23,2019-09-26,21.97,20.923,-4.7656,止损,2019
000895,双汇发展,0,MA60,24.0035,2019-09-16,2019-09-23,2019-10-18,24.43,26.08,6.754,时间止盈,2019
002173,创新医疗,0,MA60,6.5565,2019-09-12,2019-09-23,2019-09-23,6.49,6.42537,-0.9958,止损,2019
002187,广百股份,0,MA60,8.257667,2019-09-12,2019-09-23,2019-09-26,8.39,8.092513,-3.5457,止损,2019
002221,东华能源,0,MA60,8.297,2019-09-16,2019-09-23,2019-09-26,8.46,8.13106,-3.8882,止损,2019
000333,美的集团,0,MA60,52.448,2019-09-02,2019-09-24,2019-09-25,52.04,51.39904,-1.2317,止损,2019
000523,红棉股份,0,MA60,5.344667,2019-09-06,2019-09-24,2019-09-24,5.35,5.237773,-2.0977,止损,2019
000570,苏常柴Ａ,0,MA60,4.716667,2019-09-09,2019-09-24,2019-09-26,4.85,4.622333,-4.6942,止损,2019
000703,恒逸石化,0,MA60,12.453333,2019-09-06,2019-09-24,2019-09-26,12.72,12.204267,-4.0545,止损,2019
000877,天山股份,0,MA60,10.651,2019-09-03,2019-09-24,2019-10-18,10.81,10.43798,-3.4414,止损,2019
000885,城发环境,0,MA60,10.409667,2019-09-16,2019-09-24,2019-09-25,10.4,10.201473,-1.9089,止损,2019
002142,宁波银行,0,MA60,23.212333,2019-09-05,2019-09-24,2019-10-14,23.82,27.6312,16.0,止盈,2019
000159,国际实业,0,MA60,7.041,2019-09-04,2019-09-25,2019-09-25,6.88,6.90018,0.2933,止损,2019
000524,岭南控股,0,MA60,7.899667,2019-09-16,2019-09-25,2019-09-26,7.99,7.741673,-3.108,止损,2019
000691,*ST亚太,0,MA60,3.900333,2019-09-18,2019-09-25,2019-09-25,3.96,3.822327,-3.4766,止损,2019
000735,罗 牛 山,0,MA60,9.417333,2019-08-28,2019-09-25,2019-09-25,9.44,9.228987,-2.2353,止损,2019
001696,宗申动力,0,MA60,5.894,2019-09-03,2019-09-25,2019-09-26,6.04,5.77612,-4.3689,止损,2019
002134,天津普林,0,High60,10.66,2019-09-09,2019-09-25,2019-09-25,10.79,10.4468,-3.1807,止损,2019
002190,成飞集成,0,High60,19.78,2019-09-16,2019-09-25,2019-09-25,19.92,19.3844,-2.6888,止损,2019
002238,天威视讯,0,MA60,8.392667,2019-08-26,2019-09-25,2019-09-25,8.53,8.224813,-3.5778,止损,2019
000099,中信海直,0,MA120,7.40775,2019-08-26,2019-09-26,2019-09-26,7.61,7.259595,-4.6045,止损,2019
000402,金 融 街,0,MA60,7.611333,2019-09-05,2019-09-26,2019-10-23,7.72,8.03,4.0155,时间止盈,2019
000718,苏宁环球,0,MA60,3.623667,2019-08-20,2019-09-26,2019-10-23,3.73,3.94,5.63,时间止盈,2019
000929,*ST兰黄,0,MA60,7.539,2019-09-17,2019-09-26,2019-09-26,7.45,7.38822,-0.8293,止损,2019
002056,横店东磁,0,MA60,7.097333,2019-09-09,2019-09-26,2019-09-26,7.32,6.955387,-4.9811,止损,2019
002100,天康生物,0,MA60,9.1235,2019-07-17,2019-09-26,2019-09-26,9.3,8.94103,-3.8599,止损,2019
002115,三维通信,0,MA60,8.9045,2019-09-09,2019-09-26,2019-09-26,8.82,8.72641,-1.0611,止损,2019
002186,全 聚 德,0,MA60,11.054333,2019-09-19,2019-09-26,2019-09-26,10.92,10.833247,-0.7944,止损,2019
002281,光迅科技,0,High60,29.58,2019-09-03,2019-09-26,2019-09-26,30.05,28.9884,-3.5328,止损,2019
000153,丰原药业,0,MA60,6.088333,2019-08-27,2019-09-27,2019-10-23,6.07,7.0412,16.0,止盈,2019
000158,常山北明,0,MA60,5.27,2019-09-05,2019-09-27,2019-10-21,5.45,5.1646,-5.2367,止损,2019
000426,兴业银锡,0,MA60,5.36,2019-07-18,2019-09-27,2019-10-15,5.43,5.2528,-3.2634,止损,2019
000725,京东方Ａ,0,MA60,3.774333,2019-09-05,2019-09-27,2019-10-09,3.72,3.698847,-0.5686,止损,2019
000869,张 裕Ａ,0,MA60,29.921,2019-09-20,2019-09-27,2019-10-09,30.28,29.32258,-3.1619,止损,2019
002049,紫光国微,0,High60,51.79,2019-08-30,2019-09-27,2019-10-08,51.62,50.7542,-1.6773,止损,2019
002117,东港股份,0,MA60,10.4185,2019-09-09,2019-09-27,2019-10-24,10.76,11.36,5.5762,时间止盈,2019
000096,广聚能源,0,MA120,10.037083,2019-09-04,2019-09-30,2019-10-09,10.17,9.836342,-3.2808,止损,2019
000582,北部湾港,0,MA60,8.702333,2019-08-16,2019-09-30,2019-10-09,8.75,8.528287,-2.5339,止损,2019
000603,盛达资源,0,High60,13.18,2019-08-07,2019-09-30,2019-10-21,13.3,12.9164,-2.8842,止损,2019
000628,高新发展,0,MA60,9.727667,2019-09-11,2019-09-30,2019-10-08,9.8,9.533113,-2.7233,止损,2019
000713,国投丰乐,0,MA120,8.505667,2019-08-02,2019-09-30,2019-10-21,8.68,8.335553,-3.9683,止损,2019
000768,中航西飞,0,MA60,15.674167,2019-08-30,2019-09-30,2019-10-08,15.79,15.360683,-2.7189,止损,2019
000810,创维数字,0,MA60,8.726,2019-09-05,2019-09-30,2019-10-10,8.75,10.15,16.0,止盈,2019
000888,峨眉山Ａ,0,MA60,5.910833,2019-09-02,2019-09-30,2019-10-25,6.01,6.01,0.0,时间止盈,2019
000910,大亚圣象,0,MA60,10.511,2019-08-28,2019-09-30,2019-10-18,10.67,10.30078,-3.4604,止损,2019
000915,华特达因,0,MA120,21.300833,2019-08-13,2019-09-30,2019-10-25,21.1,23.35,10.6635,时间止盈,2019
000997,新 大 陆,0,MA60,16.6775,2019-08-27,2019-09-30,2019-09-30,16.72,16.34395,-2.2491,止损,2019
000999,华润三九,0,MA60,28.5045,2019-08-15,2019-09-30,2019-10-25,29.32,32.3,10.1637,时间止盈,2019
002016,世荣兆业,0,MA60,8.017167,2019-09-03,2019-09-30,2019-10-25,8.16,9.01,10.4167,时间止盈,2019
002023,海特高新,0,MA60,11.866,2019-09-02,2019-09-30,2019-10-09,12.16,11.62868,-4.3694,止损,2019
002025,航天电器,0,MA120,26.209917,2019-08-06,2019-09-30,2019-10-09,26.13,25.685718,-1.7003,止损,2019
002028,思源电气,0,High60,11.16,2019-09-10,2019-09-30,2019-10-25,11.23,11.27,0.3562,时间止盈,2019
002055,ST得润,0,MA60,10.556833,2019-09-04,2019-09-30,2019-09-30,10.73,10.345697,-3.5816,止损,2019
002065,东华软件,0,MA60,6.8145,2019-08-29,2019-09-30,2019-10-09,6.86,6.67821,-2.65,止损,2019
002074,国轩高科,0,MA60,12.864167,2019-09-09,2019-09-30,2019-09-30,12.82,12.606883,-1.6624,止损,2019
002104,恒宝股份,0,MA60,6.912667,2019-09-09,2019-09-30,2019-10-14,7.02,8.1432,16.0,止盈,2019
002139,拓邦股份,0,MA60,5.6095,2019-08-19,2019-09-30,2019-10-09,5.68,5.49731,-3.2164,止损,2019
002177,御银股份,0,MA60,5.652,2019-08-29,2019-09-30,2019-09-30,5.65,5.53896,-1.9653,止损,2019
002212,天融信,0,High60,16.65,2019-08-30,2019-09-30,2019-09-30,16.37,16.317,-0.3238,止损,2019
002217,合力泰,0,High60,6.08,2019-09-09,2019-09-30,2019-09-30,6.06,5.9584,-1.6766,止损,2019
000546,金圆股份,0,MA60,9.4,2019-09-20,2019-10-08,2019-10-28,9.67,10.57,9.3071,时间止盈,2019
000572,海马汽车,0,MA60,1.839667,2019-09-19,2019-10-08,2019-10-09,1.84,1.802873,-2.0178,止损,2019
000702,正虹科技,0,MA60,6.131833,2019-09-02,2019-10-08,2019-10-18,6.28,6.009197,-4.3122,止损,2019
000727,冠捷科技,0,MA60,2.163667,2019-09-03,2019-10-08,2019-10-09,2.16,2.120393,-1.8336,止损,2019
002041,登海种业,0,MA120,7.9365,2019-08-02,2019-10-08,2019-10-28,8.15,8.36,2.5767,时间止盈,2019
002098,浔兴股份,0,MA60,5.549,2019-09-03,2019-10-08,2019-10-09,5.86,6.7976,16.0,止盈,2019
002171,楚江新材,0,MA60,6.073667,2019-08-23,2019-10-08,2019-10-28,6.21,6.37,2.5765,时间止盈,2019
002184,海得控制,0,MA60,10.458167,2019-09-05,2019-10-08,2019-10-21,10.38,10.249003,-1.262,止损,2019
002222,福晶科技,0,MA60,11.044333,2019-09-05,2019-10-08,2019-10-17,11.41,10.823447,-5.1407,止损,2019
002253,*ST智胜,0,MA60,14.447333,2019-09-02,2019-10-08,2019-10-08,14.6,14.158387,-3.0247,止损,2019
002255,海陆重工,0,MA60,4.120167,2019-09-19,2019-10-08,2019-10-25,4.2,4.037763,-3.8628,止损,2019
